,,path,slice_file_name,fsID,start,end,salience,fold,classID,class,mfccs,predictedClass,,,,,
7,1151,..\.data\UrbanSound8K\audio\fold10\162134-7-8-3.wav,162134-7-8-3.wav,162134,139.230266,143.230266,1,10,7,jackhammer,"[-18.56257075  54.16140115 -14.13649565  14.9659063   -5.75543752
   6.1080863   -2.59968336   1.58959802  -1.89379377   3.96276011
   1.21806522   6.85168438  -8.50570698   1.58749658  -5.59964958
   5.4691524   -4.75491432  -3.16648656  -1.64728675   1.77212084
  -8.26244343  -3.00368016  -2.38218914  -2.33220399  -1.58450399
   1.58032455  -2.33514144   2.61826237  -2.8906692    5.40406817
  -3.26994664   4.74898266  -0.7357811   -0.45768137   0.07448335
  -1.40942517  -2.37078      2.59098254  -6.52187635  -1.57365671]",7,TRUE,,,,
7,3347,..\.data\UrbanSound8K\audio\fold3\62837-7-1-6.wav,62837-7-1-6.wav,62837,264.706708,268.706708,1,3,7,jackhammer,"[-1.08457006e+02  1.20964504e+02 -1.76970481e+01  1.17107353e+01
 -2.19266116e+01  2.63618769e+00 -2.53537281e+01 -3.13468112e-01
 -2.45122527e+01 -4.46606850e+00 -1.30208551e+01  6.40276057e+00
 -8.69197302e+00 -1.74500415e+00 -1.05510868e+01 -6.02665345e+00
 -8.46520068e+00 -1.55426057e+00 -4.40169888e+00  3.26122049e+00
 -9.92122605e+00 -3.50571037e+00 -7.28189411e+00 -1.98660364e+00
 -6.96746071e+00  1.41365282e+00 -6.64149011e+00  1.10433622e-01
 -6.34650019e+00  3.61782467e+00 -6.87271350e+00  2.25484933e+00
 -5.41289241e+00  2.42691038e+00 -2.09879005e-02  1.44628227e+00
 -4.14228535e+00  2.91374235e+00 -2.98157019e+00  1.44874392e+00]",7,TRUE,,,,
7,3310,..\.data\UrbanSound8K\audio\fold3\62837-7-0-34.wav,62837-7-0-34.wav,62837,17,21,1,3,7,jackhammer,"[-93.71045871 111.31979876 -19.46493713  17.67412904 -21.322107
  -2.50743364 -21.05321818  -2.68243036 -24.28486976  -3.61846295
 -14.26611526   5.62201613  -6.17867205  -3.63718499 -14.10418117
  -3.26207343 -13.4511868    1.13417902  -5.71020945   2.52172082
  -9.62187382  -4.89761241  -9.11675164  -3.09286625  -4.52722661
  -1.58567266  -6.65980545  -1.33636332  -8.43016038   4.57327202
  -7.3544047    0.85337778  -5.61255796   0.5611487   -0.44239354
   3.12415838  -4.89875348   3.03730338  -1.69910236   1.10703165]",7,TRUE,,,,
7,4129,..\.data\UrbanSound8K\audio\fold4\22883-7-44-0.wav,22883-7-44-0.wav,22883,272.586882,276.586882,1,4,7,jackhammer,"[-8.02601111e+01  1.22501873e+02 -3.25696325e+01  4.30524459e+01
 -1.91919432e+01  1.20324967e+01 -1.12441712e+01  1.21075603e+01
 -3.75738802e+00  2.77841767e+00 -2.50832048e+00  4.42152513e-01
 -1.94410852e+00  2.23817912e+00 -7.66075358e+00  4.01164237e+00
 -5.36313850e+00  4.59743860e+00 -4.17592442e-01  1.08702183e+00
 -2.60201594e+00  1.15982549e+00 -1.07308859e-02  6.29475173e-01
  1.00890090e+00  4.83915209e+00 -1.76828947e+00  5.52619957e+00
 -2.43595283e+00  3.67339800e+00  1.10051847e+00  2.50301634e+00
 -3.12122825e+00  1.41800982e+00 -1.59021874e+00  5.79543619e-01
 -4.36567809e+00 -2.62880274e+00 -5.15345938e+00 -2.21201531e+00]",7,TRUE,,,,
7,7245,..\.data\UrbanSound8K\audio\fold8\125678-7-4-1.wav,125678-7-4-1.wav,125678,95.343843,99.343843,1,8,7,jackhammer,"[-95.49538424  35.67741658  13.11679283  29.45647118 -11.1653621
  30.51150033 -16.65378613  12.53929903 -10.48758226   1.68129388
  -0.33586893   2.47947145   2.38368031   3.33871424  -2.07937094
   0.62605524  -1.12595881   4.97946455   1.35913933   8.90942483
   0.63076621   3.8702022    1.80841756   1.75453221  -5.86933641
   4.8471758   -2.24180293   0.32513676   1.05360299   0.66560591
   1.7677436    4.20230309  -1.13681477   1.90478054  -4.67861893
   3.08066008  -0.31256255   1.40618011  -0.19042702  -1.30716418]",7,TRUE,,,,
7,5951,..\.data\UrbanSound8K\audio\fold6\30206-7-0-38.wav,30206-7-0-38.wav,30206,19,23,1,6,7,jackhammer,"[-85.32396588  82.85136985   6.21417615  12.95416955  17.99986335
  25.60953031  -8.31845695  11.67266473  -3.48910447  14.76155808
  -1.879261     2.96574383  -6.69004617   4.14062165  -2.62758243
   3.57256758  -1.70394458  10.48877806   0.82784833   2.31758086
  -3.20922714   2.8546911   -1.94873067   0.08614297  -8.55511437
   0.74460371  -1.43350642   0.90041763  -3.40333849   4.5620696
   5.14034298   3.51843633  -5.12115545   6.97104783   0.32389753
   3.69502624  -4.29238357   1.06287803  -4.77440934  -3.1446925 ]",7,TRUE,,,,
7,7978,..\.data\UrbanSound8K\audio\fold9\105029-7-1-4.wav,105029-7-1-4.wav,105029,39.757219,43.757219,1,9,7,jackhammer,"[-94.10039148 -10.66784825 -34.07893536  24.78812504  -8.56082187
  10.37972446  -6.00859401   5.81301156  -4.96035215  10.09430571
  10.53538202   1.67790212 -13.25426894   3.96734952   3.98094447
  -6.48324226  -9.69918757  -2.88777699  -1.24596134  14.41053396
 -16.57081991   7.05146273  -3.68785253   8.16927482  -9.91224254
   7.6627343   -2.65949679  -3.41564147   0.37160993  -0.74093998
  -3.86265687  -7.44153438   3.39310292  -0.41545838  -2.77009709
  -0.7873218    2.06601244   4.34574721   2.81073688   6.54831348]",7,TRUE,,,,
7,8722,..\.data\UrbanSound8K\audio\fold9\98859-7-2-4.wav,98859-7-2-4.wav,98859,11.874292,15.874292,1,9,7,jackhammer,"[-103.80741978  -16.32415233   13.95911756   18.01752162    2.83257326
   16.35971534    6.01250174    1.69318646    1.45783947   -1.23509496
   -5.12524976  -11.07004436  -12.33232272    7.82530377  -10.98362372
   -7.88093938  -14.54524205  -12.25704217    3.48387554   -8.41460369
   -1.73083552   -0.90900159  -18.9997916     3.83092447   -6.55708973
    1.11451806   -5.61929037    0.95841077   -4.3589741     1.40511022
   -3.59189395   -2.18029046  -10.29626809    2.61368518   -4.61087917
   -6.56538719   -0.40887815   -6.60804363   -2.37973006   -0.29681237]",4,FALSE,,,,
7,5924,..\.data\UrbanSound8K\audio\fold6\30206-7-0-13.wav,30206-7-0-13.wav,30206,6.5,10.5,1,6,7,jackhammer,"[-149.54745581  105.23272538    8.85884862   24.65966871   16.88374608
   25.57026699    7.49624685   12.5796756    -4.71461005   13.80124746
   -3.52660336    8.05401525   -5.60238597    3.04134101   -4.7249228
    4.93788617    2.67394914    4.18151603    0.28267891    0.16320953
    1.66073292    6.64561033   -1.15608488    5.79120812    0.54104712
    3.55117755   -0.41293472    6.73580085   -2.72532915    4.00270532
    1.21283195    1.60031713   -0.829846      4.2576895    -2.12279596
    3.00360437   -2.73783174    2.77169676   -1.66632976   -0.56398723]",7,TRUE,,,,
7,7032,..\.data\UrbanSound8K\audio\fold7\77751-7-1-1.wav,77751-7-1-1.wav,77751,8.090495,12.090495,1,7,7,jackhammer,"[-2.21842209e+02  1.43627401e+02  2.00590655e+01  3.19342147e+01
  3.43188430e-01  1.46166284e+01 -4.89121678e+00  4.78063595e+00
 -7.50786014e-01  7.14902854e+00 -9.72018062e+00 -2.98411540e+00
 -1.23629908e+00  5.44861297e+00 -3.11463375e+00  1.60087938e-01
 -3.84704822e+00  4.32600945e+00 -2.96950463e+00 -6.88924805e-01
 -8.28965799e+00  2.47000263e+00 -3.96947894e+00  1.94485326e+00
 -4.22837214e+00  1.27332421e+00 -5.23961435e+00 -2.54983222e+00
 -5.78897041e+00 -8.98147584e-01 -8.82221241e+00 -4.75453401e+00
 -7.04027586e+00  4.44186267e-01 -5.38941411e+00 -9.65660731e-01
 -6.48568634e+00  2.26922865e+00 -4.11949393e+00  2.47549789e-01]",9,FALSE,,,,
7,7649,..\.data\UrbanSound8K\audio\fold8\33340-7-16-0.wav,33340-7-16-0.wav,33340,70.64292,72.270905,1,8,7,jackhammer,"[-78.62191536  64.44900463  35.20136354  26.67924799  12.41126525
  -0.35601588  -8.23891361  -5.7892447    1.77562429  -1.96282196
  -4.93753751   3.0660919   -2.9781138    4.20087314 -13.22772193
   2.90565033  -0.92816654  -5.95227663  -1.63493034   0.55471835
  -0.46341254  -0.29547252  -4.16963446   2.98388254  -1.44754016
   8.04912508  -3.90815726   3.11547522  -0.931542     1.99056144
  -2.38112872  -0.34325428  -1.15736612   3.36513888  -6.29658096
   1.32643402  -3.04783486   0.17133716  -4.75312966  -1.01360265]",7,TRUE,,,,
7,531,..\.data\UrbanSound8K\audio\fold1\180937-7-4-11.wav,180937-7-4-11.wav,180937,468.703523,472.703523,2,1,7,jackhammer,"[-2.51565848e+01  8.70121575e+01 -1.58315791e+01 -1.24531921e+00
  7.82764401e+00  1.22662744e+01  1.03080734e+00  5.32400259e+00
 -1.43314661e+00  1.40816298e+01 -6.43993660e+00 -3.18766247e-02
 -5.54010960e+00  5.43391305e-01  5.74180086e-01  3.61454704e+00
 -5.14147167e+00  5.73380851e+00 -4.41877756e+00  3.78136365e+00
 -6.94110130e+00  4.91739837e-01 -9.50780271e+00 -5.37729795e-01
 -2.57396175e+00 -9.78617589e-01 -2.33153144e+00 -1.43161523e+00
 -6.23559156e+00 -1.86609375e+00 -5.94068312e+00  9.08665558e-01
 -3.62159304e+00  3.42126640e+00 -3.45582209e+00 -7.24730024e-01
 -5.76041217e+00 -1.92530588e+00 -4.86479075e+00  6.17923781e-01]",7,TRUE,,,,
7,1143,..\.data\UrbanSound8K\audio\fold10\162134-7-4-0.wav,162134-7-4-0.wav,162134,114.505163,117.025716,1,10,7,jackhammer,"[-3.31136736e+01  5.39871397e+01 -1.77714161e+01  1.21824465e+01
 -2.90363875e+00  9.89004557e+00 -3.93716029e+00  3.99840214e+00
 -3.13824879e+00  2.76052562e+00 -1.00959965e+01  1.16318688e+01
 -9.94435131e+00  5.51338673e+00 -4.24313812e+00  2.42856521e+00
 -6.99345110e+00  4.28162243e+00 -7.55238273e+00  1.46378797e+00
 -8.88125061e+00  5.04444757e-01  1.42862277e-01 -7.90854822e+00
 -4.73322168e+00 -4.60832699e-01 -1.97366631e+00  9.09476860e-01
 -4.74335395e+00  1.64993492e+00 -4.29443715e+00  1.31502826e+00
 -4.88431929e+00 -3.70274872e-01 -7.39759919e-01 -1.65373342e+00
 -2.85432040e-04 -9.69465100e-01 -2.03436932e+00  7.98041304e-01]",7,TRUE,,,,
7,2049,..\.data\UrbanSound8K\audio\fold2\169098-7-4-7.wav,169098-7-4-7.wav,169098,87.011652,91.011652,2,2,7,jackhammer,"[-1.12507160e+02  1.33289763e+02 -7.09928401e+00  6.00952277e+00
 -8.43950811e+00 -1.83732061e+00 -4.65911383e-01  1.50164744e+01
 -5.48764599e+00  3.25879066e+00 -1.36137504e+01 -6.29575398e+00
 -6.59414946e+00  1.54742818e+00 -1.65781093e+00 -7.81745458e+00
 -8.85593850e+00 -3.75545563e-01 -4.27773591e+00  1.90601751e+00
 -5.59816124e+00  1.12530817e+01  1.00139056e+00  9.26744077e+00
  2.22363833e-01  6.56443672e+00 -2.49841894e-01  6.62111610e+00
  9.83090580e-02  3.16282752e+00  4.26555840e-01 -3.05520978e-01
 -7.11558019e+00 -1.96131118e+00 -5.39309125e+00 -4.56517104e-01
 -7.58355071e+00 -1.12143670e+00 -2.43540827e+00  1.32673124e+00]",7,TRUE,,,,
7,7979,..\.data\UrbanSound8K\audio\fold9\105029-7-1-5.wav,105029-7-1-5.wav,105029,40.257219,44.257219,1,9,7,jackhammer,"[-9.57839731e+01 -9.52666365e+00 -3.28473314e+01  2.14389699e+01
 -8.08584253e+00  1.15171306e+01 -4.97514362e+00  3.91438800e+00
 -5.54334753e+00  8.24765859e+00  1.17375004e+01  3.34851307e+00
 -1.36977610e+01  4.92199703e+00  2.75124342e+00 -6.53226971e+00
 -8.77025182e+00 -2.68407469e+00 -1.86191949e+00  1.38824901e+01
 -1.60325322e+01  4.91986373e+00 -2.85664352e+00  9.00044045e+00
 -9.06428350e+00  6.30833514e+00 -2.23320857e+00 -3.23432973e+00
 -4.13415837e-01 -1.49990232e+00 -4.37598237e+00 -6.52689798e+00
  3.33471561e+00 -1.18806317e+00 -2.19838547e+00 -7.57568038e-02
  1.97139292e+00  5.75772458e+00  2.72779432e+00  6.20457442e+00]",7,TRUE,,,,
7,4124,..\.data\UrbanSound8K\audio\fold4\22883-7-37-0.wav,22883-7-37-0.wav,22883,222.889713,225.281875,1,4,7,jackhammer,"[-46.57578879 118.27493844 -40.46229421  36.31317224 -18.78030668
  14.36661481  -6.52262559  10.02074204  -2.39683056   5.10198475
  -4.31056303   4.58571368  -6.2100871    6.56031755  -3.75366777
   0.4591688   -6.52600956   4.36482393  -3.44534309   5.75887035
  -6.619251     2.03939975  -3.00499291   3.06758375   0.32257167
   3.52263404  -1.11843078   4.89157758  -3.78058548   1.86564904
  -4.90878629   0.56783087  -3.24854525   0.54175088  -2.41192561
  -1.860499    -6.13957897  -3.53617524  -4.89545588  -3.28853502]",7,TRUE,,,,
7,4151,..\.data\UrbanSound8K\audio\fold4\22883-7-81-0.wav,22883-7-81-0.wav,22883,462.07603,463.421621,1,4,7,jackhammer,"[-7.79323476e+01  1.20671282e+02 -3.47948224e+01  2.36026705e+01
 -1.03453609e+01  1.48940934e+01 -9.38550514e+00  9.29478357e+00
 -1.88981915e+00  1.49475853e+01 -3.33511793e+00  6.99827209e+00
 -3.30146329e+00  8.18985196e+00 -1.21132573e+00  2.71694860e+00
 -7.31904638e+00  5.47530538e+00 -2.38707605e+00  7.09234272e+00
 -5.14731936e+00  2.74661566e+00 -3.53486712e+00 -2.83593615e+00
 -5.26619752e+00  1.09269430e-01  1.73761356e+00  5.67830135e+00
 -8.01337662e+00 -2.16665105e+00 -5.03529499e+00  3.10103251e-01
 -6.03514418e+00 -1.20525546e+00 -4.59533744e+00 -2.34154770e+00
 -4.25218741e+00 -6.94542303e+00 -5.50806125e+00 -3.86284203e+00]",7,TRUE,,,,
7,2045,..\.data\UrbanSound8K\audio\fold2\169098-7-4-3.wav,169098-7-4-3.wav,169098,85.011652,89.011652,2,2,7,jackhammer,"[-1.42935320e+02  1.16031495e+02  1.88035398e+01  9.53076658e+00
 -8.74998252e+00  3.09976436e+00 -4.55634652e+00  1.38227752e+01
 -7.84223392e+00  4.20728331e+00 -1.09234631e+01  6.13640110e-02
 -3.08386582e+00 -1.74969409e+00  1.54969834e+00 -1.00943581e+01
 -7.48159915e+00 -3.56329042e+00 -8.58170330e+00  6.03594126e+00
 -8.13375696e+00  1.28971526e+01 -2.45943939e+00  1.04664912e+01
 -8.12548571e-01  7.51840537e+00 -2.26288274e-01  3.58205481e+00
  2.33430925e+00  3.34250703e+00  1.87247141e+00 -2.48903069e-01
 -8.24870584e+00  1.00098998e+00 -6.17999999e+00  1.85343535e+00
 -7.45716468e+00  6.94434266e-01 -4.06028877e+00 -1.63100585e+00]",7,TRUE,,,,
7,4109,..\.data\UrbanSound8K\audio\fold4\22883-7-19-0.wav,22883-7-19-0.wav,22883,117.19169,120.395919,1,4,7,jackhammer,"[-79.39577364 115.63433449 -30.88373945  41.5473435  -16.58869754
  13.34222679  -3.37244177  20.87963278   3.94970857   7.48144912
  -5.71138556   8.86325916  -1.77939925   8.4487908   -1.51307511
  -1.69429833  -4.57103425  -1.22482128  -4.17767565   7.90055357
  -5.34888654   3.09519835  -1.47080721   4.33563777   1.90044893
   6.27295202   0.85051231   4.34693406  -5.77460076   1.24440949
  -2.18782916   2.20604478  -2.67817708   1.05632993  -1.18169512
  -2.09666772  -5.09389727  -2.08822556  -2.67684635  -0.67567107]",7,TRUE,,,,
7,6637,..\.data\UrbanSound8K\audio\fold7\177537-7-0-8.wav,177537-7-0-8.wav,177537,4,8,2,7,7,jackhammer,"[-1.10100172e+02  1.06103529e+02  7.50660427e+00  1.25883009e+01
 -9.83276126e+00  3.14120370e+01 -6.48907498e+00  1.60127857e+01
 -3.88568971e+00  6.12176100e+00 -6.11220046e+00  6.83301821e-02
 -3.92445081e+00 -1.92240291e+00 -6.09129844e+00  9.89370404e-01
 -1.24331650e+01  7.23271049e+00 -1.12373377e+01  6.15077627e+00
 -4.64926926e+00 -1.77421960e+00 -1.58263304e+00 -9.74602712e-01
 -2.75591486e-01 -2.11108243e-01 -3.68177330e+00  3.27642549e-01
 -7.16936050e+00  3.06662584e+00 -6.90447192e+00 -3.98859486e-01
 -3.53801942e+00 -4.50971892e+00 -2.25173741e+00 -3.57010590e+00
 -2.61450568e+00 -1.86050801e+00 -3.23410168e+00  9.36972798e-01]",7,TRUE,,,,
7,3332,..\.data\UrbanSound8K\audio\fold3\62837-7-1-33.wav,62837-7-1-33.wav,62837,278.206708,282.206708,1,3,7,jackhammer,"[-98.71878669 110.96257479 -11.76774669  16.51657152 -15.07262126
   2.08163515 -23.47105337   5.63198392 -23.32488561  -1.87398612
 -16.81866552   7.58534928 -15.0342489   -1.21173667 -12.947962
  -2.99416494  -9.68657065   3.3800578   -3.03979739   1.58374123
  -9.78335933  -4.65798101 -11.08597269  -1.24647781  -6.99888244
   0.29962417  -6.33822183  -0.84564873  -5.92453058   3.64511653
  -3.88237159   0.74199208  -4.93264617  -0.29589588  -1.63211867
  -0.40634458  -7.55734635   3.52426199  -2.03168272   4.80626045]",7,TRUE,,,,
7,1156,..\.data\UrbanSound8K\audio\fold10\162134-7-9-0.wav,162134-7-9-0.wav,162134,162.575726,166.575726,1,10,7,jackhammer,"[-34.74393217  46.05490165  -7.55598706  11.71628132  -6.63023402
  16.1486449    0.5143209    4.97562908   0.85900028   2.34615943
  -7.14900056   6.362135    -9.77102975  -1.27651266  -3.43209916
  -0.81273275  -8.22823801  -0.96573129 -12.16040425   3.28368428
  -5.72951153  -2.86969536  -1.65797782  -5.48492465  -3.25037234
   2.26535538  -2.47222396   4.2066159   -2.74194326   3.02492393
  -7.26845952   4.41879981  -2.16958814  -0.31171211   1.58616233
  -1.40366002   1.56040958  -1.15364678  -3.73856733   1.52065273]",7,TRUE,,,,
7,2843,..\.data\UrbanSound8K\audio\fold3\165039-7-0-0.wav,165039-7-0-0.wav,165039,20.720467,24.720467,1,3,7,jackhammer,"[-9.13121464e+01  7.82884314e+01 -7.63130245e+00  2.91844131e+01
  3.76411107e-01  1.65886179e+01  7.10474256e+00  8.67635704e+00
 -9.62152066e+00  1.22718611e+01 -6.25577644e-01  1.27911968e+01
  1.19963258e+00  9.72171931e+00 -8.23185493e+00  1.00314009e+01
 -6.76930246e+00 -4.59541413e-01 -9.54402473e+00 -2.69756220e-02
 -4.66064728e+00 -1.14051135e+00 -6.15089201e+00  4.93161230e+00
 -6.36126632e+00  3.57822124e+00 -4.90223723e+00 -6.78183276e-01
 -3.17710242e+00  1.73227322e-01 -1.07390877e+01 -2.30018108e+00
 -4.36685695e+00  3.94139171e-01 -3.51439360e+00 -1.29022206e+00
 -3.79402251e+00  2.86150424e+00 -5.73122804e+00 -1.79766778e+00]",7,TRUE,,,,
7,2036,..\.data\UrbanSound8K\audio\fold2\169098-7-1-0.wav,169098-7-1-0.wav,169098,32.848496,36.848496,2,2,7,jackhammer,"[-1.28996509e+02  7.94403326e+01  2.09923284e+01  1.09958241e+01
 -4.31245234e+00  8.33267192e+00 -2.25852785e+00  1.54528081e+01
 -5.70599751e+00  7.26775600e+00 -7.25344089e+00  7.17119897e+00
 -1.20075486e+00 -2.24257451e-02  5.44191271e+00 -1.15225881e+01
  1.37413918e+00 -1.01791058e+00 -4.28030725e+00  9.59505909e+00
 -1.17604086e+01  9.94826393e+00 -9.99843688e+00  7.23835321e+00
 -6.95733522e+00  7.31135340e+00  3.31192509e-01  6.69213499e+00
  9.54007751e-01  2.73624366e+00  3.42659795e-01 -1.30085169e+00
 -5.05037141e+00  1.74934981e+00 -8.25268577e+00  4.32089859e+00
 -6.93109637e+00  4.90988452e-01 -6.69122613e+00 -1.72520743e+00]",7,TRUE,,,,
7,7037,..\.data\UrbanSound8K\audio\fold7\77751-7-6-0.wav,77751-7-6-0.wav,77751,40.549224,44.244596,1,7,7,jackhammer,"[-2.64561949e+02  1.44392621e+02  1.95685336e+01  1.88763380e+01
 -1.07873601e+01  6.85566660e+00 -1.03907320e+01  4.95810568e+00
 -1.19722734e+00  7.27709164e+00 -1.26747146e+01  4.39134192e-02
 -3.52372868e+00  6.27136107e+00 -2.81196919e+00 -2.70632523e+00
 -3.94311032e+00  3.87311266e+00 -4.56249451e+00  1.82800073e+00
 -5.72535521e+00  5.01117941e+00 -7.52249338e+00  1.78946053e+00
 -5.30541016e+00  2.13436780e+00 -8.62113819e+00 -2.31840557e+00
 -4.22471849e+00  5.41112633e-01 -7.80804530e+00 -5.04663105e+00
 -8.80191917e+00  1.59851767e+00 -5.74976645e+00 -5.25706056e-01
 -6.57198055e+00  3.79326302e+00 -4.68312930e+00 -4.29924914e-01]",4,FALSE,,,,
7,2871,..\.data\UrbanSound8K\audio\fold3\165039-7-9-0.wav,165039-7-9-0.wav,165039,119.257799,123.257799,1,3,7,jackhammer,"[-1.16544956e+02  8.62349244e+01 -7.57882368e+00  2.99620860e+01
 -6.31881261e+00  1.57491696e+01  8.49828273e+00  1.03947279e+01
 -1.01061471e+01  8.57773613e+00 -4.32460019e+00  9.80406523e+00
  2.92323122e+00  7.52208020e+00 -9.31279025e+00  2.92160518e+00
 -6.06548048e+00  7.95127689e-02 -2.03798408e+00  5.41434241e+00
 -5.79404368e+00 -3.58548632e+00  1.12056456e+00  7.89770836e+00
 -4.44773737e+00  4.97342390e+00 -1.75981838e+00  7.50403895e-01
 -2.78055104e+00  2.28046108e+00 -6.51771374e+00  9.71658403e-01
 -2.53183678e+00  3.09703013e+00 -1.62765583e+00  1.92172585e+00
 -2.02177888e+00  3.78138815e+00 -1.72919004e+00  1.04870442e+00]",7,TRUE,,,,
7,3297,..\.data\UrbanSound8K\audio\fold3\62837-7-0-16.wav,62837-7-0-16.wav,62837,8,12,1,3,7,jackhammer,"[-93.15829856 103.18185501  -3.80567877   7.85256024 -16.12792233
   5.19903466 -25.31783323   3.51556266 -26.32626287   0.58410225
 -14.20574159  10.2882707  -13.77950873  -0.58021975 -13.91440611
  -1.20143001 -12.0310058    1.09353587  -6.94772644   7.58265138
 -11.53772782  -6.51389114 -11.98281137  -7.44756111  -6.52036683
  -0.60928197  -3.55520218  -3.8529122   -1.40246318   3.14731955
  -3.03193344   2.1371211   -6.07857673   2.99618018  -1.84993692
   2.37492267  -5.57662812   2.12993629  -4.39319965   3.85468872]",7,TRUE,,,,
7,6612,..\.data\UrbanSound8K\audio\fold7\177537-7-0-13.wav,177537-7-0-13.wav,177537,6.5,10.5,2,7,7,jackhammer,"[-125.65744224  116.84073118    5.09676827   11.8817779    -7.20537731
   31.1533487    -3.60638101   15.17345108   -3.12820223    5.27621197
   -5.96383177    0.84305278   -8.30807551   -0.35475647   -7.50385962
   -0.53480004   -9.30988656    4.58749447   -8.14993508    5.3967793
   -5.09030666    1.80917293   -1.74284941    2.78104966   -3.46842287
    2.49513378   -4.78155618   -0.26731444   -4.9610681    -0.45854135
   -5.49165292   -1.62976182   -4.08857709   -2.70440253   -4.56015174
   -2.9062883    -4.18387091   -2.36466825   -2.38270107   -0.58227335]",7,TRUE,,,,
7,1137,..\.data\UrbanSound8K\audio\fold10\162134-7-17-1.wav,162134-7-17-1.wav,162134,315.749276,319.749276,1,10,7,jackhammer,"[-48.49218432  51.73017     -3.42955147  13.6236542   -5.68485522
  18.67347845   1.39641434   5.75012158  -3.77328828   3.52170126
  -8.10573317   2.55338279 -12.03520399  -0.14316673  -1.76886448
   3.11882541  -5.80840504   2.16314544 -10.91327163  -0.79998454
  -7.80354698  -3.54388598  -0.70702961  -5.46924655   0.45434941
  -1.18837546  -5.23028898   1.03752852  -8.74371345   3.1027733
  -5.99441136   1.76828158  -3.21443356   1.40995446   1.21097291
  -0.91746847   1.79646242  -1.16847094  -0.96334875   1.59694897]",7,TRUE,,,,
7,512,..\.data\UrbanSound8K\audio\fold1\180937-7-3-23.wav,180937-7-3-23.wav,180937,316.084561,320.084561,2,1,7,jackhammer,"[ 13.4416516   50.94963945 -11.21646704  10.29260901  11.17465186
  15.36940184  -1.41601883  12.1834543   -4.13621631  13.11556579
  -6.08726107   0.23789845  -2.54165458   0.9734064   -0.06653761
   3.21089058  -3.66981398   4.98814547  -5.94764253   2.72566049
  -4.22638448  -0.14036282  -6.17039042  -0.40995137  -2.58986029
  -0.30610499  -2.71188864  -3.75881469  -5.05570457  -1.36941675
  -4.73574236  -0.55272728  -2.13883059   0.99562988  -3.85328628
  -1.47039923  -6.73131685   1.80253857  -3.68952956  -0.95545322]",7,TRUE,,,,
7,3925,..\.data\UrbanSound8K\audio\fold4\171305-7-18-0.wav,171305-7-18-0.wav,171305,76.683967,79.774504,1,4,7,jackhammer,"[-111.24262528   52.02717664   -5.97281128   -9.80133663   -9.67547485
  -12.68085038  -21.26599279   17.09084679  -22.51171113    2.79670428
  -16.09882277   -6.16593605  -14.16798252   -8.10333231   -6.10101805
  -10.20643053  -12.75770479   -1.69218859   -8.34291239   -5.84460134
   -9.69050297   -1.77838359  -11.09290781    2.43282683   -7.91296486
   -0.33531035   -4.07943051   -0.45305818   -6.41852681   -4.02246324
   -4.48177669   -2.15073375   -2.86550896   -3.36914982   -0.28154996
   -3.96753623   -2.62651562   -0.29299225   -5.03209655   -0.43648652]",7,TRUE,,,,
7,3338,..\.data\UrbanSound8K\audio\fold3\62837-7-1-45.wav,62837-7-1-45.wav,62837,284.206708,288.206708,1,3,7,jackhammer,"[-1.02845067e+02  1.15366689e+02 -1.72098858e+01  1.88635523e+01
 -1.84014853e+01  1.39751683e+00 -2.26747824e+01 -3.86101474e+00
 -2.10238980e+01 -6.78707241e+00 -1.50955899e+01  4.67828954e+00
 -1.64616750e+01  4.98481343e-02 -1.35715507e+01 -1.88893380e+00
 -9.42939473e+00 -1.57450857e+00 -5.59240870e+00  3.38485086e-01
 -1.12913177e+01 -4.92798984e+00 -1.45157413e+01 -4.71913365e+00
 -7.44030492e+00 -6.01848577e-01 -6.71983172e+00  8.59944656e-01
 -7.57265867e+00  5.02024897e+00 -7.00018163e+00  6.05917605e-01
 -3.49802360e+00 -4.22838911e-01  5.88281473e-01  1.39896915e+00
 -5.35543478e+00  5.09905878e+00  5.29462449e-02  3.97316865e+00]",7,TRUE,,,,
7,3030,..\.data\UrbanSound8K\audio\fold3\188824-7-11-0.wav,188824-7-11-0.wav,188824,55.307963,56.494025,2,3,7,jackhammer,"[-3.57095988e+02  3.69351681e+01  1.05732341e+00  3.08902361e+01
 -4.92188277e+00  1.67617916e+01 -5.95776574e+00  9.17970963e+00
 -1.19584706e+01  3.91712260e+00 -7.29459733e+00  6.99667173e+00
 -1.38443521e+01  1.28405741e+01 -1.26596437e+01  2.94933473e-01
 -2.37967003e+00 -4.18490665e+00  4.08627110e+00 -6.01690503e+00
  2.45061149e+00  5.74709856e+00 -4.27456408e+00  6.87712005e+00
 -3.11820934e+00  4.13843244e+00 -5.01605704e-01  1.66375947e+00
 -1.78022848e+00  6.12697818e-01 -1.56955412e+00  6.79448075e+00
 -4.63915359e+00  6.01610104e+00 -1.78599287e+00  4.28368915e+00
 -4.58417705e+00  3.91150238e+00 -5.63133831e+00  3.00575608e+00]",7,TRUE,,,,
